shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
2120002,45.407397,-73.952361,90006
2120002,45.407579,-73.951966,90007
2120002,45.407644,-73.951835,90008
2120002,45.407701,-73.951781,90009
2120002,45.407708,-73.951776,90010
2120002,45.407713,-73.951777,90011
2120002,45.407717,-73.951778,100001
2120002,45.407752,-73.951791,100002
2120002,45.407806,-73.951817,100003
2120002,45.407897,-73.951856,100004
2120002,45.408243,-73.952048,100005
2120002,45.408345,-73.952012,100006
2120002,45.408352,-73.952011,100007
2120002,45.408357,-73.952013,100008
2120002,45.408643,-73.952194,100009
2120002,45.408742,-73.952233,100010
2120002,45.408960,-73.952415,100011
2120002,45.408964,-73.952418,100012
2120002,45.408966,-73.952426,100013
2120002,45.409010,-73.952540,100014
2120002,45.409029,-73.952581,100015
2120002,45.409038,-73.952622,100016
2120002,45.409118,-73.952850,100017
2120002,45.409286,-73.953344,100018
2120002,45.409301,-73.953390,110002
2120002,45.410295,-73.952556,110003
2120002,45.410791,-73.952139,110004
2120002,45.411164,-73.951802,110005
2120002,45.411198,-73.951771,120002
2120002,45.411297,-73.951696,120003
2120002,45.411396,-73.951608,120004
2120002,45.411465,-73.951544,120005
2120002,45.411466,-73.951404,120006
2120002,45.411439,-73.951279,120007
2120002,45.411422,-73.951161,120008
2120002,45.411413,-73.951083,120009
2120002,45.411417,-73.951058,120010
2120002,45.411404,-73.950994,120011
2120002,45.411378,-73.950802,120012
2120002,45.411352,-73.950636,120013
2120002,45.411343,-73.950554,120014
2120002,45.411352,-73.950471,120015
2120002,45.411391,-73.950325,120016
2120002,45.411437,-73.950233,120017
2120002,45.411448,-73.950222,120018
2120002,45.411460,-73.950225,120019
2120002,45.411529,-73.950274,120020
2120002,45.411713,-73.950327,120021
2120002,45.411833,-73.950303,120022
2120002,45.412060,-73.950174,120023
2120002,45.411977,-73.949838,120024
2120002,45.411978,-73.949819,120025
2120002,45.411988,-73.949806,120026
2120002,45.412447,-73.949567,120027
2120002,45.412461,-73.949567,120028
2120002,45.412470,-73.949582,120029
2120002,45.412515,-73.949742,120030
2120003,45.431367,-73.911200,10001
2120003,45.431681,-73.910620,10002
2120003,45.431684,-73.910614,10003
2120003,45.431689,-73.910612,10004
2120003,45.431746,-73.910585,10005
2120003,45.431812,-73.910585,10006
2120003,45.431817,-73.910586,10007
2120003,45.431822,-73.910590,10008
2120003,45.431984,-73.910757,10009
2120003,45.432360,-73.911131,10010
2120003,45.432377,-73.911149,10011
2120003,45.432376,-73.911161,10012
2120003,45.432320,-73.911445,10013
2120003,45.432283,-73.911589,10014
2120003,45.432254,-73.911668,10015
2120003,45.432181,-73.911836,10016
2120003,45.432072,-73.912078,10017
2120003,45.431509,-73.913264,10018
2120003,45.431401,-73.913480,10019
2120003,45.430984,-73.914346,10020
2120003,45.430684,-73.914945,10021
2120003,45.430404,-73.915492,10022
2120003,45.430168,-73.915988,10023
2120003,45.430023,-73.916307,10024
2120003,45.429868,-73.916601,10025
2120003,45.429650,-73.916996,10026
2120003,45.429634,-73.917027,10027
2120003,45.429369,-73.917505,20002
2120003,45.429080,-73.918077,20003
2120003,45.428709,-73.918777,20004
2120003,45.427930,-73.920254,20005
2120003,45.427848,-73.920432,20006
2120003,45.427694,-73.920746,20007
2120003,45.427567,-73.921005,30002
2120003,45.427258,-73.921605,30003
2120003,45.427224,-73.921664,30004
2120003,45.427187,-73.921754,30005
2120003,45.427142,-73.921855,30006
2120003,45.427089,-73.921993,30007
2120003,45.427043,-73.922133,30008
2120003,45.426990,-73.922271,30009
2120003,45.426952,-73.922411,30010
2120003,45.426816,-73.922820,30011
2120003,45.426471,-73.923982,30012
2120003,45.426287,-73.924604,40002
2120003,45.425460,-73.927296,40003
2120003,45.425167,-73.928251,50002
2120003,45.424930,-73.929067,50003
2120003,45.424821,-73.929438,50004
2120003,45.424666,-73.929909,50005
2120003,45.424547,-73.930279,50006
2120003,45.424411,-73.930713,50007
2120003,45.424320,-73.931017,50008
2120003,45.424201,-73.931438,50009
2120003,45.423848,-73.932620,50010
2120003,45.423809,-73.932751,60002
2120003,45.423262,-73.934563,60003
2120003,45.423025,-73.935278,60004
2120003,45.422997,-73.935357,60005
2120003,45.422950,-73.935449,60006
2120003,45.422912,-73.935528,60007
2120003,45.422866,-73.935592,60008
2120003,45.422811,-73.935683,60009
2120003,45.422747,-73.935760,60010
2120003,45.422683,-73.935838,60011
2120003,45.422638,-73.935887,60012
2120003,45.422611,-73.935925,60013
2120003,45.422485,-73.936066,60014
2120003,45.422476,-73.936078,60015
2120003,45.422366,-73.936219,70002
2120003,45.422265,-73.936323,70003
2120003,45.422137,-73.936438,70004
2120003,45.422054,-73.936490,70005
2120003,45.422051,-73.936491,70006
2120003,45.422045,-73.936492,70007
2120003,45.421943,-73.936504,70008
2120003,45.421629,-73.936463,70009
2120003,45.421539,-73.936474,70010
2120003,45.421473,-73.936532,70011
2120003,45.421403,-73.936606,70012
2120003,45.421334,-73.936715,70013
2120003,45.421208,-73.936956,70014
2120003,45.421100,-73.937197,70015
2120003,45.421001,-73.937423,70016
2120003,45.420957,-73.937557,70017
2120003,45.420939,-73.937694,70018
2120003,45.420911,-73.937835,70019
2120003,45.420875,-73.938074,70020
2120003,45.420855,-73.938695,70021
2120003,45.420855,-73.938923,70022
2120003,45.420853,-73.939155,70023
2120003,45.420843,-73.939428,70024
2120003,45.420789,-73.939733,70025
2120003,45.420786,-73.940290,70026
2120003,45.420793,-73.940620,70027
2120003,45.420819,-73.940913,70028
2120003,45.420872,-73.941371,70029
2120003,45.420950,-73.941802,70030
2120003,45.421038,-73.942191,70031
2120003,45.421144,-73.942436,70032
2120003,45.421197,-73.942616,70033
2120003,45.421249,-73.942755,70034
2120003,45.421445,-73.943227,70035
2120003,45.421525,-73.943392,70036
2120003,45.421614,-73.943573,70037
2120003,45.421678,-73.943715,70038
2120003,45.421741,-73.943872,70039
2120003,45.421804,-73.944066,70040
2120003,45.421840,-73.944212,70041
2120003,45.421868,-73.944409,70042
2120003,45.421876,-73.944633,70043
2120003,45.421837,-73.945113,70044
2120003,45.421791,-73.945294,70045
2120003,45.421754,-73.945474,70046
2120003,45.421698,-73.945669,70047
2120003,45.421615,-73.945890,70048
2120003,45.421486,-73.946147,70049
2120003,45.421358,-73.946367,70050
2120003,45.421238,-73.946522,70051
2120003,45.421046,-73.946713,70052
2120003,45.420757,-73.946993,70053
2120003,45.419898,-73.947779,70054
2120003,45.419653,-73.947983,70055
2120003,45.419391,-73.948185,70056
2120003,45.418977,-73.948488,70057
2120003,45.418824,-73.948614,70058
2120003,45.418626,-73.948791,70059
2120003,45.418129,-73.949260,70060
2120003,45.418010,-73.949362,70061
2120003,45.417847,-73.949490,70062
2120003,45.417647,-73.949616,70063
2120003,45.417510,-73.949693,70064
2120003,45.417352,-73.949749,70065
2120003,45.417228,-73.949794,80002
2120003,45.417028,-73.949869,80003
2120003,45.416955,-73.949882,80004
2120003,45.416711,-73.949931,80005
2120003,45.416485,-73.949955,80006
2120003,45.416214,-73.949978,80007
2120003,45.415997,-73.949976,80008
2120003,45.415545,-73.949934,80009
2120003,45.414259,-73.949707,80010
2120003,45.414039,-73.949692,80011
2120003,45.413915,-73.949712,80012
2120003,45.413734,-73.949741,90002
2120003,45.413591,-73.949778,90003
2120003,45.413412,-73.949828,90004
2120003,45.413262,-73.949889,90005
2120003,45.413085,-73.950002,90006
2120003,45.412797,-73.950215,90007
2120003,45.412319,-73.950619,90008
2120003,45.411975,-73.950924,90009
2120003,45.411773,-73.951053,90010
2120003,45.411636,-73.951116,90011
2120003,45.411607,-73.951128,90012
2120003,45.411480,-73.951181,100002
2120003,45.411491,-73.951260,100003
2120003,45.411519,-73.951392,100004
2120003,45.411519,-73.951563,100005
2120003,45.411515,-73.951581,100006
2120003,45.411506,-73.951595,100007
2120003,45.411425,-73.951672,100008
2120003,45.411325,-73.951762,100009
2120003,45.411225,-73.951838,100010
2120003,45.410819,-73.952204,100011
2120003,45.410399,-73.952557,100012
2120003,45.410323,-73.952622,110002
2120003,45.409311,-73.953470,110003
2120003,45.409295,-73.953475,110004
2120003,45.409282,-73.953448,110005
2120003,45.409086,-73.952871,110006
2120003,45.409019,-73.952680,110007
2120003,45.409005,-73.952639,120002
2120003,45.408997,-73.952605,120003
2120003,45.408985,-73.952578,120004
2120003,45.408902,-73.952577,120005
2120003,45.408574,-73.952382,120006
2120003,45.408283,-73.952197,120007
2120003,45.408231,-73.952097,120008
2120003,45.407885,-73.951905,120009
2120003,45.407795,-73.951866,120010
2120003,45.407782,-73.951859,120011
2120003,45.407742,-73.951840,130002
2120003,45.407714,-73.951829,130003
2120003,45.407670,-73.951871,130004
2120003,45.407608,-73.951994,130005
2120003,45.407427,-73.952389,130006
2120003,45.407272,-73.952683,130007
2120003,45.407081,-73.953014,130008
2120003,45.406983,-73.953203,130009
2120003,45.406874,-73.953407,130010
2120003,45.406837,-73.953484,130011
2120003,45.406800,-73.953548,130012
2120003,45.406785,-73.953592,130013
2120003,45.406759,-73.953714,130014
2120003,45.406758,-73.953811,130015
2120003,45.406775,-73.953945,130016
2120003,45.406791,-73.954006,130017
2120003,45.406835,-73.954105,130018
2120003,45.406889,-73.954208,130019
2120003,45.406978,-73.954387,130020
2120003,45.407058,-73.954555,130021
2120003,45.407165,-73.954812,130022
2120003,45.407272,-73.955041,130023
2120003,45.407362,-73.955221,130024
2120003,45.407373,-73.955245,130025
2120003,45.407370,-73.955254,130026
2120003,45.407306,-73.955421,130027
2120003,45.407251,-73.955548,130028
2120003,45.407206,-73.955664,130029
2120003,45.407200,-73.955677,130030
2120003,45.407142,-73.955793,140002
2120003,45.407096,-73.955880,140003
2120003,45.407032,-73.956036,140004
2120003,45.407012,-73.956065,140005
2120003,45.406987,-73.956111,140006
2120003,45.406984,-73.956117,140007
2120003,45.406979,-73.956121,140008
2120003,45.406933,-73.956160,140009
2120003,45.406864,-73.956208,140010
2120003,45.406690,-73.956387,140011
2120003,45.406580,-73.956464,140012
2120003,45.406510,-73.956513,140013
2120003,45.406437,-73.956578,140014
2120003,45.406371,-73.956629,140015
2120003,45.406316,-73.956656,140016
2120003,45.406207,-73.956719,140017
2120003,45.406124,-73.956757,140018
2120003,45.406024,-73.956795,140019
2120003,45.405951,-73.956820,140020
2120003,45.405850,-73.956845,140021
2120003,45.405723,-73.956857,140022
2120003,45.405621,-73.956869,140023
2120003,45.405518,-73.956855,140024
2120003,45.405406,-73.956816,140025
2120003,45.405287,-73.956748,140026
2120003,45.405211,-73.956694,140027
2120003,45.405154,-73.956626,140028
2120003,45.405081,-73.956521,140029
2120003,45.405008,-73.956390,140030
2120003,45.404904,-73.956192,140031
2120003,45.404811,-73.956018,150002
2120003,45.404632,-73.955670,150003
2120003,45.404588,-73.955580,150004
2120003,45.404551,-73.955501,150005
2120003,45.404515,-73.955410,150006
2120003,45.404478,-73.955305,150007
2120003,45.404451,-73.955213,150008
2120003,45.404423,-73.955094,150009
2120003,45.404406,-73.954963,150010
2120003,45.404380,-73.954705,150011
2120003,45.404372,-73.954474,150012
2120003,45.404342,-73.954130,150013
2120003,45.404337,-73.954068,160002
2120003,45.404311,-73.953892,160003
2120003,45.404285,-73.953740,160004
2120003,45.404260,-73.953630,160005
2120003,45.404224,-73.953514,160006
2120003,45.404225,-73.953481,160007
2120003,45.404250,-73.953472,160008
2120003,45.404330,-73.953474,160009
2120003,45.404571,-73.953451,160010
2120003,45.404724,-73.953414,160011
2120003,45.404850,-73.953402,160012
2120003,45.404994,-73.953378,160013
2120003,45.405120,-73.953353,160014
2120003,45.405230,-73.953341,160015
2120003,45.405311,-73.953340,160016
2120003,45.405387,-73.953305,160017
2120003,45.405398,-73.953298,160018
2120003,45.405912,-73.952588,160019
2120003,45.405976,-73.952487,160020
2120003,45.406230,-73.952029,160021
2120003,45.406284,-73.951928,160022
2120003,45.406301,-73.951879,160023
2120003,45.406329,-73.951826,160024
2120003,45.406336,-73.951808,160025
2120003,45.406344,-73.951771,160026
2120003,45.406362,-73.951672,160027
2120003,45.406381,-73.951532,160028
2120003,45.406383,-73.951504,160029
2120003,45.406390,-73.951406,170002
2120003,45.406392,-73.950922,170003
2120003,45.406395,-73.950891,170004
2120003,45.406409,-73.950885,170005
2120003,45.406637,-73.950874,170006
2120003,45.406866,-73.950953,170007
2120003,45.407173,-73.951071,170008
2120003,45.407483,-73.951224,170009
2120003,45.407722,-73.951228,170010
2120003,45.407916,-73.951216,170011
2120003,45.408040,-73.951180,170012
2120003,45.408155,-73.951130,170013
2120003,45.408343,-73.951031,170014
2120003,45.408541,-73.950905,170015
2120003,45.408642,-73.950853,170016
2120003,45.408817,-73.950789,170017
2120003,45.408953,-73.950765,170018
2120003,45.409091,-73.950727,170019
2120003,45.409221,-73.950741,170020
2120003,45.409672,-73.950847,170021
2120003,45.410140,-73.950966,170022
2120003,45.410373,-73.951032,170023
2120003,45.410541,-73.951058,170024
2120003,45.410682,-73.951060,170025
2120003,45.410898,-73.951036,170026
2120003,45.411041,-73.951037,170027
2120003,45.411184,-73.951005,170028
2120003,45.411184,-73.951003,180001
2120003,45.411416,-73.950950,180002
2120003,45.411675,-73.950839,180003
2120003,45.411898,-73.950727,180004
2120003,45.412039,-73.950628,180005
2120003,45.412409,-73.950312,180006
2120003,45.412725,-73.950033,180007
2120003,45.412872,-73.949918,180008
2120003,45.413045,-73.949803,180009
2120003,45.413318,-73.949676,180010
2120003,45.413426,-73.949639,180011
2120003,45.413558,-73.949585,180012
2120003,45.413581,-73.949576,190002
2120003,45.413663,-73.949563,190003
2120003,45.413745,-73.949538,190004
2120003,45.413982,-73.949514,190005
2120003,45.414336,-73.949517,190006
2120003,45.414697,-73.949584,190007
2120003,45.415460,-73.949730,190008
2120003,45.415810,-73.949772,190009
2120003,45.416321,-73.949776,190010
2120003,45.416553,-73.949752,190011
2120003,45.416724,-73.949728,190012
2120003,45.416875,-73.949703,190013
2120003,45.417063,-73.949646,190014
2120003,45.417198,-73.949605,200002
2120003,45.417519,-73.949480,200003
2120003,45.417715,-73.949369,200004
2120003,45.417948,-73.949180,200005
2120003,45.418110,-73.949042,200006
2120003,45.418245,-73.948916,200007
2120003,45.418996,-73.948256,200008
2120003,45.419699,-73.947738,200009
2120003,45.420114,-73.947357,200010
2120003,45.420719,-73.946801,200011
2120003,45.420918,-73.946611,200012
2120003,45.421123,-73.946422,200013
2120003,45.421184,-73.946336,200014
2120003,45.421293,-73.946198,200015
2120003,45.421390,-73.946036,200016
2120003,45.421488,-73.945811,200017
2120003,45.421551,-73.945646,200018
2120003,45.421632,-73.945405,200019
2120003,45.421668,-73.945258,200020
2120003,45.421695,-73.945131,200021
2120003,45.421713,-73.945019,200022
2120003,45.421732,-73.944879,200023
2120003,45.421733,-73.944588,200024
2120003,45.421715,-73.944485,200025
2120003,45.421698,-73.944358,200026
2120003,45.421682,-73.944299,200027
2120003,45.421603,-73.944074,200028
2120003,45.421523,-73.943883,200029
2120003,45.421461,-73.943754,200030
2120003,45.421397,-73.943585,200031
2120003,45.421264,-73.943252,200032
2120003,45.421112,-73.942814,200033
2120003,45.421031,-73.942528,200034
2120003,45.421004,-73.942371,200035
2120003,45.420987,-73.942220,200036
2120003,45.420898,-73.941823,200037
2120003,45.420818,-73.941386,200038
2120003,45.420766,-73.940923,200039
2120003,45.420740,-73.940626,200040
2120003,45.420733,-73.940291,200041
2120003,45.420735,-73.939734,200042
2120003,45.420717,-73.939579,200043
2120003,45.420709,-73.939436,200044
2120003,45.420710,-73.939101,200045
2120003,45.420720,-73.938908,200046
2120003,45.420721,-73.938629,200047
2120003,45.420731,-73.938359,200048
2120003,45.420750,-73.938049,200049
2120003,45.420788,-73.937852,200050
2120003,45.420826,-73.937693,200051
2120003,45.420908,-73.937526,200052
2120003,45.420953,-73.937387,200053
2120003,45.421054,-73.937155,200054
2120003,45.421163,-73.936912,200055
2120003,45.421292,-73.936668,200056
2120003,45.421367,-73.936549,200057
2120003,45.421443,-73.936470,200058
2120003,45.421516,-73.936405,200059
2120003,45.421520,-73.936401,200060
2120003,45.421528,-73.936400,200061
2120003,45.421629,-73.936388,200062
2120003,45.421943,-73.936429,200063
2120003,45.422034,-73.936418,200064
2120003,45.422110,-73.936370,200065
2120003,45.422235,-73.936258,200066
